prompt,super_category,category,filename,img_path,score
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000031.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000031.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000009.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000009.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000002.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000002.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,000041.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/000041.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,000069.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/000069.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,000010.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/000010.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000112.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000112.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000023.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000023.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000033.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000033.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000093.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000093.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000026.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000026.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000040.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000040.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000082.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000082.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000041.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000041.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,000032.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/000032.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000012.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000012.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000007.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000007.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000083.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000083.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,IMG_4145-1536x1152.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/IMG_4145-1536x1152.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Ladder_Walking_Under,000063.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Ladder_Walking_Under/000063.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,Proton_Lifestyle_Boutique_R3_Merchandise-31-1200x800.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/Proton_Lifestyle_Boutique_R3_Merchandise-31-1200x800.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000087.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000087.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000039.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000039.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000103.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000103.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,PAH7VHIUEICCIPJDZ625CV5ILI.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/PAH7VHIUEICCIPJDZ625CV5ILI.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,tokyo-fashion-technology-lab-5.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/tokyo-fashion-technology-lab-5.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000080.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000080.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000005.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000005.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Lucky_Coin,000058.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000058.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000072.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000072.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000092.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000092.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,000054.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/000054.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000055.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000055.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000058.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000058.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000014.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000014.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Umbrella_Closed_Outdoors,000040.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Umbrella_Closed_Outdoors/000040.jpg,0.22
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000048.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000048.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000070.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000070.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000101.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000101.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000065.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000065.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,000087.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/000087.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,Axiom-Umbrella-Watermelon-5.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/Axiom-Umbrella-Watermelon-5.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000046.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000046.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000081.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000081.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000043.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000043.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000034.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000034.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,What-is-an-umbrella-company-980x551.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/What-is-an-umbrella-company-980x551.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000037.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000037.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000097.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000097.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Umbrella_Closed_Outdoors,000036.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Umbrella_Closed_Outdoors/000036.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,DSC06971-1536x1027.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/DSC06971-1536x1027.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,3.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/3.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000050.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000050.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,000002.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/000002.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Open_Umbrella_Indoors,National-Open-An-Umbrella-Indoors-Day.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Open_Umbrella_Indoors/National-Open-An-Umbrella-Indoors-Day.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000086.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000086.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000003.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000003.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000079.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000079.jpg,0.21
Image of object which is a sign of bad luck' — Top 100 matches:,object,Broken_Mirror,000032.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Broken_Mirror/000032.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000070.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000070.jpg,0.24
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000044.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000044.jpg,0.24
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000057.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000057.jpg,0.23
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000027.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000027.jpg,0.23
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000075.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000075.jpg,0.23
Image of object which is a sign of wealth' — Top 100 matches:,object,Empty_Wallet,it-5958d4c9952fc-1200.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Empty_Wallet/it-5958d4c9952fc-1200.jpg,0.23
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000078.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000078.jpg,0.23
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000003.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000003.jpg,0.23
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000061.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000061.jpg,0.23
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000063.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000063.jpg,0.23
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000088.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000088.jpg,0.23
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000083.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000083.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000080.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000080.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Chair,000061.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Chair/000061.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Empty_Wallet,000080.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Empty_Wallet/000080.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000082.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000082.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000069.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000069.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000120.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000120.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000081.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000081.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Empty_Wallet,000081.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Empty_Wallet/000081.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000020.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000020.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000038.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000038.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000078.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000078.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000051.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000051.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000024.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000024.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Spoon,dealer_jcartwright_superhighres_1680084759035-1427376023.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Spoon/dealer_jcartwright_superhighres_1680084759035-1427376023.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Chair,000060.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Chair/000060.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000029.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000029.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000060.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000060.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000048.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000048.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Mirror_Unbroken,000029.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Mirror_Unbroken/000029.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000068.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000068.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000035.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000035.jpg,0.22
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000021.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000021.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000020.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000020.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000007.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000007.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000066.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000066.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000033.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000033.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Empty_Wallet,000035.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Empty_Wallet/000035.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Empty_Wallet,000064.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Empty_Wallet/000064.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000033.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000033.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000059.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000059.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Empty_Wallet,istock-501640478.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Empty_Wallet/istock-501640478.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Spoon,3921332_1.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Spoon/3921332_1.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000044.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000044.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000043.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000043.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Spoon,000005.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Spoon/000005.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000002.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000002.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000010.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000010.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000064.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000064.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000012.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000012.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000084.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000084.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000060.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000060.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Spoon,e2af7ffef82d94bd4400925e7a297daa.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Spoon/e2af7ffef82d94bd4400925e7a297daa.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Spoon,10350422_fullsize.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Spoon/10350422_fullsize.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Spoon,10350423_fullsize.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Spoon/10350423_fullsize.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Empty_Wallet,saddleback-wallet-7.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Empty_Wallet/saddleback-wallet-7.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Spoon,c2a71031-42cc-4b40-b9b0-6ee506b9b27e.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Spoon/c2a71031-42cc-4b40-b9b0-6ee506b9b27e.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000089.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000089.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000118.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000118.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Mirror_Unbroken,000032.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Mirror_Unbroken/000032.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Spoon,H4371-L239213489_original.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Spoon/H4371-L239213489_original.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Empty_Wallet,leather-trifold-wallet-english-tan-popov-leather-41407264981215_1800x1800.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Empty_Wallet/leather-trifold-wallet-english-tan-popov-leather-41407264981215_1800x1800.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000040.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000040.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000013.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000013.jpg,0.21
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000084.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000084.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000080.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000080.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Horseshoe,000050.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Horseshoe/000050.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Horseshoe,000042.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Horseshoe/000042.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000041.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000041.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Empty_Wallet,000068.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Empty_Wallet/000068.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000114.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000114.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000012.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000012.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Spoon,000071.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Spoon/000071.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000047.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000047.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000100.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000100.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Empty_Wallet,IMG_6073_960x960.progressive.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Empty_Wallet/IMG_6073_960x960.progressive.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Mirror_Unbroken,000003.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Mirror_Unbroken/000003.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000096.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000096.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Spoon,d479e250c769349e1e2a45c4ebca45df.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Spoon/d479e250c769349e1e2a45c4ebca45df.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000022.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000022.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000019.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000019.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Spoon,23706464_1_x.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Spoon/23706464_1_x.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Umbrella_Closed_Outdoors,000049.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Umbrella_Closed_Outdoors/000049.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Empty_Wallet,leather-traditional-wallet-heritage-brown-popov-leather-41416827338975_1800x1800.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Empty_Wallet/leather-traditional-wallet-heritage-brown-popov-leather-41416827338975_1800x1800.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Charm_Bracelet,000017.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Charm_Bracelet/000017.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000067.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000067.jpg,0.2
Image of object which is a sign of wealth' — Top 100 matches:,object,Lucky_Coin,000057.jpg,/kaggle/input/superstition-dataset/Big Data/object_images/Lucky_Coin/000057.jpg,0.2
